session_id,user_id,session_start_ts,traffic_source,device_type,landing_page
s_254_2_8014,254,2026-03-28 08:42:06,google,mobile,product
s_134_6_4279,134,2026-03-28 08:53:49,google,tablet,campaign
s_102_9_7436,102,2026-03-28 08:57:21,google,desktop,search
s_24_4_7640,24,2026-03-28 09:06:31,newsletter,tablet,search
s_247_0_5274,247,2026-03-28 09:10:36,linkedin,mobile,home
s_14_7_4835,14,2026-03-28 09:21:48,newsletter,tablet,product
s_50_6_8350,50,2026-03-28 09:25:26,linkedin,mobile,search
s_197_8_8559,197,2026-03-28 09:42:05,linkedin,tablet,product
s_226_3_9606,226,2026-03-28 10:36:20,instagram,desktop,product
s_11_8_5808,11,2026-03-28 11:08:28,newsletter,desktop,campaign
s_88_10_4588,88,2026-03-28 11:16:48,direct,tablet,search
s_52_5_3545,52,2026-03-28 11:22:59,direct,desktop,product
s_101_5_3367,101,2026-03-28 11:39:31,linkedin,desktop,product
s_183_7_8195,183,2026-03-28 11:56:29,instagram,tablet,product
s_254_10_3882,254,2026-03-28 12:06:33,google,mobile,campaign
s_260_11_9158,260,2026-03-28 12:35:38,direct,desktop,search
s_245_4_8492,245,2026-03-28 12:36:01,linkedin,desktop,search
s_98_1_3223,98,2026-03-28 13:14:02,affiliate,desktop,search
s_223_2_8618,223,2026-03-28 13:28:36,affiliate,mobile,campaign
s_6_4_3404,6,2026-03-28 17:02:48,direct,desktop,home
s_262_11_8016,262,2026-03-28 17:04:11,linkedin,tablet,campaign
s_241_3_9362,241,2026-03-28 17:13:14,newsletter,tablet,search
s_159_6_4955,159,2026-03-28 17:20:51,instagram,desktop,product
s_52_3_9215,52,2026-03-28 17:52:56,newsletter,tablet,home
s_214_9_2168,214,2026-03-28 18:03:12,affiliate,mobile,search
s_222_0_3044,222,2026-03-28 18:10:25,affiliate,desktop,product
s_65_5_3962,65,2026-03-28 19:03:34,direct,desktop,search
s_17_8_7098,17,2026-03-28 19:06:44,direct,desktop,home
s_161_6_3406,161,2026-03-28 19:07:05,direct,desktop,home
s_20_0_4507,20,2026-03-28 19:36:58,instagram,desktop,campaign
s_272_0_3348,272,2026-03-28 19:38:23,direct,desktop,search
s_154_0_9445,154,2026-03-28 19:51:27,google,desktop,product
s_15_10_4460,15,2026-03-28 20:00:03,instagram,mobile,search
s_239_9_8879,239,2026-03-28 20:10:24,direct,desktop,campaign
s_67_5_7704,67,2026-03-28 20:16:01,affiliate,desktop,search
s_30_3_2873,30,2026-03-28 20:21:08,linkedin,desktop,product
s_69_3_4382,69,2026-03-28 20:45:25,linkedin,mobile,product
s_4_3_4250,4,2026-03-28 22:21:20,instagram,mobile,product
s_227_7_4484,227,2026-03-29 00:19:51,direct,tablet,search
s_54_2_6506,54,2026-03-29 00:59:36,newsletter,desktop,home
s_143_9_8755,143,2026-03-29 01:43:16,affiliate,mobile,campaign
s_229_0_3890,229,2026-03-29 01:47:54,google,tablet,product
s_30_2_5200,30,2026-03-29 02:10:12,linkedin,mobile,campaign
s_5_6_5551,5,2026-03-29 02:21:20,linkedin,desktop,search
s_300_16_6507,300,2026-03-29 03:35:10,google,tablet,search
s_285_0_5321,285,2026-03-29 04:11:07,instagram,tablet,campaign
s_50_7_1361,50,2026-03-29 04:20:56,affiliate,desktop,campaign
s_52_8_7823,52,2026-03-29 04:34:47,instagram,desktop,search
s_222_4_2829,222,2026-03-29 05:08:53,instagram,mobile,product
s_234_0_8243,234,2026-03-29 05:29:05,instagram,desktop,campaign
s_243_0_7260,243,2026-03-29 05:31:39,instagram,desktop,campaign
s_49_4_1746,49,2026-03-29 07:02:22,newsletter,tablet,product
s_208_1_5061,208,2026-03-29 08:11:53,linkedin,tablet,search
s_62_3_2695,62,2026-03-29 08:26:59,instagram,mobile,product
s_300_13_9062,300,2026-03-29 09:49:11,newsletter,desktop,home
s_152_8_5736,152,2026-03-29 09:53:31,linkedin,tablet,product
s_93_9_4871,93,2026-03-29 09:55:41,instagram,tablet,product
s_99_1_3037,99,2026-03-29 10:06:41,direct,tablet,search
s_159_11_9547,159,2026-03-29 10:43:09,google,mobile,product
s_112_6_7721,112,2026-03-29 10:53:32,newsletter,desktop,campaign
s_86_2_6082,86,2026-03-29 11:11:46,affiliate,desktop,home
s_95_3_3404,95,2026-03-29 11:36:13,newsletter,mobile,search
s_200_2_8632,200,2026-03-29 11:50:03,instagram,tablet,product
s_251_0_5357,251,2026-03-29 11:54:28,instagram,tablet,campaign
s_133_14_4792,133,2026-03-29 12:13:40,google,desktop,search
s_34_3_1331,34,2026-03-29 13:46:43,linkedin,tablet,product
s_288_3_4542,288,2026-03-29 14:00:27,google,mobile,product
s_19_8_6423,19,2026-03-29 14:01:35,direct,mobile,product
s_287_8_4831,287,2026-03-29 14:14:05,linkedin,desktop,product
s_109_2_7132,109,2026-03-29 14:53:20,newsletter,tablet,campaign
s_184_3_6240,184,2026-03-29 15:27:54,newsletter,tablet,product
s_275_11_7629,275,2026-03-29 15:30:37,newsletter,desktop,search
s_248_10_9366,248,2026-03-29 16:39:23,instagram,mobile,search
s_264_1_2032,264,2026-03-29 17:05:19,direct,tablet,product
s_295_12_1183,295,2026-03-29 17:08:20,newsletter,mobile,product
s_153_6_8265,153,2026-03-29 17:26:15,newsletter,tablet,home
s_254_8_5002,254,2026-03-29 17:34:05,google,mobile,home
s_24_8_4882,24,2026-03-29 18:58:58,newsletter,mobile,search
s_174_7_8149,174,2026-03-29 19:16:55,newsletter,mobile,campaign
s_107_12_2169,107,2026-03-29 19:27:14,affiliate,tablet,search
s_166_0_1684,166,2026-03-29 20:10:17,affiliate,mobile,campaign
s_155_4_1607,155,2026-03-29 20:17:43,newsletter,desktop,campaign
s_124_3_8781,124,2026-03-29 20:25:41,affiliate,tablet,campaign
s_114_15_9645,114,2026-03-29 20:34:58,newsletter,tablet,product
s_279_5_8046,279,2026-03-29 20:59:22,affiliate,mobile,product
s_180_3_9782,180,2026-03-29 21:41:48,linkedin,mobile,product
s_220_3_7050,220,2026-03-29 21:43:49,affiliate,desktop,search
s_193_9_3624,193,2026-03-29 21:49:01,affiliate,mobile,campaign
s_177_1_4598,177,2026-03-29 21:51:16,linkedin,desktop,search
s_213_2_4742,213,2026-03-29 22:30:49,affiliate,mobile,search
s_300_1_1825,300,2026-03-29 23:05:35,linkedin,tablet,search
s_224_10_2027,224,2026-03-29 23:50:52,instagram,desktop,campaign
s_99_5_3173,99,2026-03-30 00:45:21,linkedin,tablet,home
s_233_5_1612,233,2026-03-30 01:29:44,instagram,tablet,product
s_131_2_5790,131,2026-03-30 01:57:54,instagram,tablet,search
s_19_5_9997,19,2026-03-30 01:58:21,linkedin,desktop,campaign
s_262_9_6783,262,2026-03-30 02:00:33,affiliate,mobile,search
s_262_1_2026,262,2026-03-30 02:23:17,newsletter,desktop,search
s_291_2_8078,291,2026-03-30 02:35:15,linkedin,mobile,product
s_193_0_8104,193,2026-03-30 02:48:14,instagram,tablet,product
s_127_0_3663,127,2026-03-30 02:55:36,linkedin,tablet,search
s_116_1_9766,116,2026-03-30 02:58:13,linkedin,tablet,campaign
s_133_1_5945,133,2026-03-30 03:10:34,direct,mobile,home
s_219_6_2621,219,2026-03-30 03:16:12,direct,desktop,home
s_259_7_5612,259,2026-03-30 03:27:58,google,desktop,campaign
s_25_1_1173,25,2026-03-30 03:29:56,linkedin,tablet,search
s_169_2_8568,169,2026-03-30 03:31:08,newsletter,desktop,product
s_238_2_1099,238,2026-03-30 04:30:20,linkedin,mobile,search
s_251_7_1735,251,2026-03-30 04:52:15,google,desktop,home
s_158_5_2579,158,2026-03-30 05:20:15,google,mobile,campaign
s_177_5_7569,177,2026-03-30 06:09:54,linkedin,mobile,campaign
s_158_8_2265,158,2026-03-30 07:08:32,affiliate,desktop,home
s_69_1_8788,69,2026-03-30 07:33:36,google,mobile,search
s_262_6_8574,262,2026-03-30 07:45:09,linkedin,tablet,search
s_147_13_6304,147,2026-03-30 08:16:30,direct,mobile,product
s_269_2_6823,269,2026-03-30 08:19:44,direct,desktop,product
s_13_1_2424,13,2026-03-30 08:59:53,google,desktop,search
s_216_5_2545,216,2026-03-30 09:24:15,linkedin,desktop,search
s_268_10_3469,268,2026-03-30 09:24:31,google,desktop,campaign
s_286_9_5885,286,2026-03-30 10:02:40,google,tablet,home
s_96_4_7006,96,2026-03-30 10:23:47,newsletter,tablet,campaign
s_3_0_6841,3,2026-03-30 10:28:45,affiliate,desktop,product
s_20_1_4624,20,2026-03-30 10:39:14,direct,desktop,campaign
s_146_3_1384,146,2026-03-30 10:54:09,newsletter,desktop,search
s_166_10_4689,166,2026-03-30 11:04:40,direct,desktop,home
s_237_9_6075,237,2026-03-30 11:33:31,google,tablet,home
s_103_2_1458,103,2026-03-30 11:34:35,google,tablet,product
s_105_9_6552,105,2026-03-30 11:45:26,google,desktop,product
s_220_5_5532,220,2026-03-30 11:56:06,direct,tablet,campaign
s_84_2_6744,84,2026-03-30 12:58:00,newsletter,desktop,product
s_247_6_4254,247,2026-03-30 14:15:19,newsletter,tablet,search
s_216_13_1546,216,2026-03-30 14:17:05,affiliate,mobile,home
s_155_9_1173,155,2026-03-30 14:47:00,newsletter,tablet,home
s_17_21_7899,17,2026-03-30 15:04:34,instagram,desktop,campaign
s_72_1_3015,72,2026-03-30 15:14:40,direct,mobile,product
s_78_8_1458,78,2026-03-30 16:07:21,affiliate,mobile,product
s_207_6_6247,207,2026-03-30 16:21:45,linkedin,mobile,home
s_34_6_5212,34,2026-03-30 16:27:42,direct,mobile,search
s_207_5_1180,207,2026-03-30 16:40:56,google,mobile,home
s_82_7_3756,82,2026-03-30 16:49:51,affiliate,mobile,product
s_213_3_2283,213,2026-03-30 16:51:30,linkedin,desktop,home
s_213_4_5243,213,2026-03-30 17:04:21,direct,desktop,campaign
s_203_2_3003,203,2026-03-30 17:20:18,google,desktop,home
s_237_0_4265,237,2026-03-30 17:48:09,instagram,desktop,campaign
s_265_0_6838,265,2026-03-30 17:58:37,direct,tablet,product
s_238_5_3498,238,2026-03-30 18:04:46,google,tablet,campaign
s_29_3_3107,29,2026-03-30 18:30:44,direct,tablet,campaign
s_114_16_9028,114,2026-03-30 18:36:58,newsletter,desktop,search
s_181_9_9406,181,2026-03-30 18:44:21,linkedin,mobile,home
s_189_3_3659,189,2026-03-30 19:32:13,google,desktop,search
s_58_5_5616,58,2026-03-30 19:58:42,newsletter,tablet,search
s_266_11_2725,266,2026-03-30 20:26:54,google,mobile,home
s_252_4_2869,252,2026-03-30 20:43:08,newsletter,tablet,home
s_244_6_6111,244,2026-03-30 20:52:15,instagram,mobile,home
s_26_6_9432,26,2026-03-30 20:56:52,google,mobile,product
s_104_0_2015,104,2026-03-30 21:20:58,newsletter,mobile,search
s_107_9_8822,107,2026-03-30 22:10:50,google,desktop,home
s_89_11_1617,89,2026-03-30 22:17:25,linkedin,tablet,home
s_181_7_1021,181,2026-03-30 22:34:49,google,mobile,home
s_294_9_3844,294,2026-03-30 22:38:04,affiliate,tablet,home
s_257_8_2183,257,2026-03-30 23:05:53,google,mobile,home
s_126_6_7971,126,2026-03-30 23:20:28,linkedin,mobile,product
s_167_1_4454,167,2026-03-30 23:51:57,direct,tablet,home
s_174_9_1351,174,2026-03-31 01:04:18,instagram,desktop,search
s_211_5_1845,211,2026-03-31 01:41:17,linkedin,mobile,home
s_161_0_9050,161,2026-03-31 01:43:14,newsletter,mobile,home
s_11_5_1308,11,2026-03-31 01:54:53,direct,mobile,product
s_85_2_9638,85,2026-03-31 02:13:16,affiliate,tablet,home
s_270_0_9999,270,2026-03-31 02:19:24,newsletter,mobile,product
s_21_11_6867,21,2026-03-31 03:17:34,newsletter,desktop,campaign
s_228_3_7618,228,2026-03-31 03:53:54,direct,mobile,campaign
s_197_4_3460,197,2026-03-31 05:10:27,direct,mobile,home
s_42_1_4131,42,2026-03-31 05:17:00,linkedin,desktop,product
s_146_8_8688,146,2026-03-31 05:57:42,google,tablet,campaign
s_54_5_1914,54,2026-03-31 06:10:33,google,mobile,home
s_33_3_2522,33,2026-03-31 06:22:09,google,tablet,home
s_161_4_5224,161,2026-03-31 06:52:32,linkedin,desktop,product
s_256_1_8647,256,2026-03-31 07:50:14,direct,tablet,campaign
s_107_15_1181,107,2026-03-31 07:56:33,google,mobile,home
s_181_13_5004,181,2026-03-31 08:54:35,newsletter,desktop,campaign
s_126_4_4565,126,2026-03-31 09:05:20,newsletter,desktop,search
s_270_2_7382,270,2026-03-31 10:09:56,direct,tablet,search
s_216_12_4818,216,2026-03-31 11:36:46,instagram,mobile,campaign
s_4_6_5727,4,2026-03-31 11:46:53,instagram,mobile,search
s_271_10_8143,271,2026-03-31 12:02:37,affiliate,mobile,search
s_24_9_3970,24,2026-03-31 12:13:50,instagram,desktop,search
s_35_2_4513,35,2026-03-31 12:26:38,direct,tablet,campaign
s_178_6_9014,178,2026-03-31 12:26:43,instagram,mobile,campaign
s_178_4_4830,178,2026-03-31 12:35:27,newsletter,mobile,campaign
s_189_2_3311,189,2026-03-31 12:47:10,instagram,mobile,home
s_111_9_4246,111,2026-03-31 14:10:05,google,mobile,home
s_279_4_3748,279,2026-03-31 15:11:45,instagram,mobile,home
s_297_9_4717,297,2026-03-31 15:16:42,newsletter,tablet,home
s_278_4_9546,278,2026-03-31 16:09:46,newsletter,tablet,home
s_107_3_4820,107,2026-03-31 16:27:24,linkedin,mobile,search
s_293_1_5208,293,2026-03-31 16:28:55,affiliate,mobile,search
s_78_2_8536,78,2026-03-31 16:41:49,instagram,mobile,product
s_177_2_7148,177,2026-03-31 16:52:57,instagram,tablet,campaign
s_166_11_6351,166,2026-03-31 17:14:01,newsletter,desktop,product
s_115_7_7806,115,2026-03-31 17:46:54,newsletter,tablet,search
s_98_5_5430,98,2026-03-31 17:48:27,affiliate,mobile,search
s_192_13_8006,192,2026-03-31 18:46:57,direct,mobile,search
s_17_20_1401,17,2026-03-31 18:52:43,newsletter,mobile,home
s_145_4_2216,145,2026-03-31 19:26:39,linkedin,mobile,home
s_6_7_4120,6,2026-03-31 19:35:34,affiliate,tablet,product
s_106_4_7764,106,2026-03-31 19:45:52,direct,tablet,product
s_157_7_1487,157,2026-03-31 20:34:25,newsletter,tablet,product
s_290_6_1681,290,2026-03-31 20:48:12,google,tablet,campaign
s_147_6_1020,147,2026-03-31 21:04:31,instagram,desktop,search
s_225_1_8243,225,2026-03-31 21:25:58,instagram,tablet,home
s_19_4_4715,19,2026-03-31 21:29:44,direct,desktop,search
s_135_0_5539,135,2026-03-31 21:36:13,linkedin,mobile,home
s_269_3_6921,269,2026-03-31 22:34:55,newsletter,tablet,product
s_69_2_3047,69,2026-03-31 23:00:35,google,desktop,product
s_56_9_8879,56,2026-03-31 23:44:55,newsletter,desktop,campaign
s_7_2_9888,7,2026-03-31 23:47:42,linkedin,desktop,search
s_101_2_4339,101,2026-04-01 01:42:19,linkedin,tablet,product
s_143_0_6568,143,2026-04-01 02:13:56,google,tablet,search
s_286_11_5197,286,2026-04-01 02:27:14,google,tablet,home
s_36_8_2310,36,2026-04-01 02:28:29,linkedin,desktop,search
s_152_4_1089,152,2026-04-01 02:34:29,newsletter,mobile,search
s_24_1_6698,24,2026-04-01 02:58:47,google,tablet,product
s_122_13_1965,122,2026-04-01 03:12:27,affiliate,desktop,home
s_95_0_2698,95,2026-04-01 03:14:08,linkedin,desktop,search
s_281_8_3481,281,2026-04-01 03:28:27,linkedin,mobile,search
s_193_4_8097,193,2026-04-01 03:58:46,linkedin,desktop,product
s_210_5_4156,210,2026-04-01 04:46:03,direct,mobile,campaign
s_64_4_6935,64,2026-04-01 05:41:48,direct,desktop,product
s_38_0_7419,38,2026-04-01 05:50:05,google,tablet,product
s_17_3_3773,17,2026-04-01 06:13:57,newsletter,mobile,home
s_149_8_8543,149,2026-04-01 06:18:34,google,tablet,search
s_190_0_3756,190,2026-04-01 06:33:08,newsletter,desktop,home
s_220_11_7560,220,2026-04-01 06:33:17,affiliate,mobile,product
s_147_16_4897,147,2026-04-01 06:56:09,google,tablet,home
s_55_6_9255,55,2026-04-01 07:13:39,google,mobile,campaign
s_217_0_1605,217,2026-04-01 07:37:38,newsletter,tablet,search
s_289_8_1782,289,2026-04-01 07:46:51,affiliate,mobile,campaign
s_2_0_2553,2,2026-04-01 07:55:35,instagram,desktop,search
s_41_8_5916,41,2026-04-01 08:28:29,google,mobile,campaign
s_33_6_5855,33,2026-04-01 09:07:28,instagram,desktop,search
s_44_2_7570,44,2026-04-01 09:18:01,instagram,desktop,home
s_253_12_5755,253,2026-04-01 09:37:18,instagram,mobile,home
s_22_11_8746,22,2026-04-01 09:37:38,instagram,mobile,home
s_117_7_1622,117,2026-04-01 09:51:23,newsletter,desktop,home
s_150_0_6896,150,2026-04-01 10:18:48,linkedin,tablet,home
s_23_1_3223,23,2026-04-01 11:12:20,instagram,tablet,product
s_119_3_5108,119,2026-04-01 13:01:22,google,desktop,product
s_100_1_3134,100,2026-04-01 13:13:20,instagram,mobile,home
s_265_8_5632,265,2026-04-01 13:26:51,affiliate,desktop,search
s_4_7_6275,4,2026-04-01 14:05:04,google,mobile,home
s_190_4_7354,190,2026-04-01 15:00:38,google,desktop,home
s_111_6_9750,111,2026-04-01 15:21:00,linkedin,mobile,campaign
s_242_14_5279,242,2026-04-01 15:53:28,google,mobile,campaign
s_22_7_3696,22,2026-04-01 16:22:24,newsletter,desktop,home
s_293_4_9800,293,2026-04-01 16:29:53,affiliate,desktop,home
s_175_5_9529,175,2026-04-01 16:56:27,instagram,desktop,campaign
s_9_2_7057,9,2026-04-01 16:58:44,affiliate,desktop,search
s_300_3_7857,300,2026-04-01 17:27:28,linkedin,tablet,home
s_129_0_9814,129,2026-04-01 18:16:18,google,tablet,campaign
s_120_3_7741,120,2026-04-01 18:27:16,google,desktop,campaign
s_126_8_3690,126,2026-04-01 19:21:28,instagram,mobile,product
s_251_1_3058,251,2026-04-01 19:44:03,google,tablet,home
s_75_5_3329,75,2026-04-01 20:56:03,instagram,mobile,search
s_20_3_2009,20,2026-04-01 21:53:16,linkedin,mobile,home
s_107_0_1758,107,2026-04-01 22:26:02,newsletter,tablet,product
s_289_6_4910,289,2026-04-01 22:26:04,linkedin,desktop,home
s_166_1_3959,166,2026-04-01 22:29:36,newsletter,mobile,home
s_259_8_9499,259,2026-04-01 23:17:05,direct,desktop,campaign
s_232_7_9342,232,2026-04-01 23:34:33,newsletter,tablet,product
s_15_8_2460,15,2026-04-02 00:06:37,linkedin,tablet,product
s_213_1_2724,213,2026-04-02 00:11:00,instagram,desktop,home
s_105_11_4309,105,2026-04-02 00:42:27,instagram,mobile,product
s_204_6_3066,204,2026-04-02 01:04:55,newsletter,tablet,search
s_128_4_1027,128,2026-04-02 01:39:48,linkedin,tablet,home
s_287_2_5140,287,2026-04-02 01:45:33,google,desktop,home
s_87_7_3107,87,2026-04-02 02:24:40,instagram,tablet,campaign
s_253_7_7296,253,2026-04-02 02:43:24,newsletter,mobile,search
s_109_4_9399,109,2026-04-02 04:32:20,linkedin,desktop,product
s_255_2_5092,255,2026-04-02 04:33:42,instagram,tablet,campaign
s_202_8_3544,202,2026-04-02 04:54:01,newsletter,mobile,campaign
s_211_1_2979,211,2026-04-02 05:32:40,instagram,mobile,campaign
s_161_3_3425,161,2026-04-02 05:40:17,affiliate,tablet,product
s_220_13_5875,220,2026-04-02 06:08:09,affiliate,tablet,product
s_125_3_5808,125,2026-04-02 07:07:33,google,desktop,home
s_73_5_6660,73,2026-04-02 07:11:38,direct,desktop,product
s_251_2_2883,251,2026-04-02 07:42:00,google,tablet,search
s_63_11_7335,63,2026-04-02 08:23:47,newsletter,desktop,product
s_49_2_7415,49,2026-04-02 08:47:52,affiliate,mobile,product
s_299_3_2947,299,2026-04-02 08:56:14,google,tablet,product
s_59_5_6683,59,2026-04-02 09:01:26,linkedin,tablet,search
s_64_10_5936,64,2026-04-02 09:13:06,instagram,desktop,search
s_78_11_3739,78,2026-04-02 09:18:48,newsletter,desktop,home
s_205_2_1478,205,2026-04-02 09:19:42,newsletter,tablet,campaign
s_100_15_3217,100,2026-04-02 10:00:00,linkedin,mobile,campaign
s_271_7_4396,271,2026-04-02 10:22:57,newsletter,tablet,product
s_192_11_7353,192,2026-04-02 11:12:05,instagram,mobile,search
s_240_5_1254,240,2026-04-02 11:22:17,instagram,desktop,search
s_252_5_3602,252,2026-04-02 11:30:22,instagram,mobile,search
s_269_5_9738,269,2026-04-02 11:37:49,affiliate,mobile,product
s_273_5_1980,273,2026-04-02 11:58:02,linkedin,mobile,home
s_189_8_8799,189,2026-04-02 13:45:36,google,desktop,product
s_191_10_8122,191,2026-04-02 14:55:38,instagram,mobile,search
s_267_2_6916,267,2026-04-02 15:21:53,linkedin,mobile,product
s_238_8_6117,238,2026-04-02 15:24:51,linkedin,desktop,product
s_83_2_3536,83,2026-04-02 15:39:11,newsletter,tablet,campaign
s_85_0_2459,85,2026-04-02 16:14:17,direct,desktop,home
s_142_4_3265,142,2026-04-02 16:30:52,affiliate,desktop,home
s_230_4_8683,230,2026-04-02 16:47:32,affiliate,mobile,search
s_87_1_2919,87,2026-04-02 17:25:05,instagram,desktop,search
s_137_6_9272,137,2026-04-02 17:39:25,affiliate,mobile,home
s_183_9_7520,183,2026-04-02 18:09:44,direct,desktop,product
s_15_5_8302,15,2026-04-02 20:33:57,linkedin,desktop,search
s_137_0_7183,137,2026-04-02 20:48:25,newsletter,mobile,campaign
s_2_1_8273,2,2026-04-02 20:52:20,instagram,mobile,home
s_266_12_7613,266,2026-04-02 21:12:31,google,desktop,search
s_213_0_9362,213,2026-04-02 21:22:31,google,tablet,product
s_241_2_1736,241,2026-04-02 21:29:55,affiliate,desktop,campaign
s_284_3_5402,284,2026-04-02 22:06:20,google,tablet,search
s_54_3_5557,54,2026-04-02 22:39:51,google,desktop,product
s_108_4_2796,108,2026-04-02 22:53:47,affiliate,mobile,product
s_295_3_7408,295,2026-04-02 23:41:34,linkedin,desktop,product
s_82_9_2152,82,2026-04-03 00:29:16,instagram,mobile,product
s_260_2_7058,260,2026-04-03 01:15:18,newsletter,tablet,home
s_84_12_4471,84,2026-04-03 01:37:40,instagram,tablet,search
s_266_8_9002,266,2026-04-03 02:04:41,newsletter,mobile,product
s_257_14_7428,257,2026-04-03 03:05:54,linkedin,desktop,product
s_259_3_6231,259,2026-04-03 03:09:40,affiliate,tablet,product
s_149_4_2197,149,2026-04-03 03:24:45,google,tablet,home
s_267_3_7212,267,2026-04-03 03:32:32,instagram,tablet,search
s_118_6_9845,118,2026-04-03 03:33:18,newsletter,mobile,search
s_8_11_5401,8,2026-04-03 03:33:31,instagram,desktop,search
s_63_3_5103,63,2026-04-03 04:02:28,newsletter,mobile,product
s_281_0_6473,281,2026-04-03 04:04:22,newsletter,desktop,product
s_69_5_5087,69,2026-04-03 04:09:59,linkedin,mobile,home
s_2_6_3158,2,2026-04-03 04:12:55,linkedin,desktop,campaign
s_62_5_5725,62,2026-04-03 04:25:30,affiliate,mobile,product
s_187_3_2611,187,2026-04-03 04:58:30,affiliate,mobile,product
s_290_4_9601,290,2026-04-03 07:37:26,affiliate,mobile,home
s_117_0_1921,117,2026-04-03 09:04:55,instagram,desktop,search
s_229_6_1746,229,2026-04-03 10:13:15,affiliate,desktop,search
s_227_6_3670,227,2026-04-03 11:28:33,direct,tablet,campaign
s_123_10_5144,123,2026-04-03 11:32:15,instagram,desktop,campaign
s_89_3_4066,89,2026-04-03 11:54:29,instagram,desktop,campaign
s_32_4_5260,32,2026-04-03 12:37:50,linkedin,mobile,campaign
s_257_4_5244,257,2026-04-03 13:05:22,instagram,desktop,product
s_62_1_4577,62,2026-04-03 13:59:54,instagram,mobile,campaign
s_276_7_9584,276,2026-04-03 14:23:41,affiliate,mobile,home
s_185_2_2231,185,2026-04-03 14:40:18,newsletter,mobile,product
s_7_1_5072,7,2026-04-03 15:00:28,newsletter,desktop,home
s_258_9_3328,258,2026-04-03 15:12:38,instagram,desktop,campaign
s_222_2_2639,222,2026-04-03 15:26:36,instagram,desktop,product
s_35_8_6352,35,2026-04-03 15:40:41,instagram,tablet,campaign
s_192_2_2516,192,2026-04-03 16:10:08,affiliate,desktop,search
s_191_1_9462,191,2026-04-03 16:22:30,linkedin,desktop,home
s_131_8_2600,131,2026-04-03 16:26:19,linkedin,mobile,product
s_189_6_3357,189,2026-04-03 16:31:36,newsletter,mobile,search
s_280_2_6888,280,2026-04-03 16:40:02,linkedin,mobile,product
s_185_0_2123,185,2026-04-03 16:49:16,instagram,mobile,search
s_224_11_3322,224,2026-04-03 17:21:52,google,desktop,product
s_156_3_6771,156,2026-04-03 17:53:08,affiliate,mobile,product
s_284_2_1215,284,2026-04-03 18:49:58,instagram,tablet,campaign
s_114_14_7603,114,2026-04-03 19:17:38,google,desktop,home
s_51_1_9001,51,2026-04-03 19:48:07,instagram,desktop,home
s_294_1_9123,294,2026-04-03 20:53:30,direct,tablet,home
s_22_1_8985,22,2026-04-03 21:26:25,linkedin,tablet,campaign
s_212_0_7333,212,2026-04-03 21:32:42,google,tablet,product
s_100_9_1048,100,2026-04-03 22:11:58,google,tablet,campaign
s_262_13_2940,262,2026-04-03 22:29:21,google,mobile,home
s_178_7_3057,178,2026-04-03 22:42:02,direct,mobile,search
s_235_0_4593,235,2026-04-03 23:22:18,newsletter,mobile,campaign
s_146_0_1732,146,2026-04-03 23:32:17,newsletter,tablet,product
s_251_5_4785,251,2026-04-03 23:44:33,instagram,tablet,campaign
s_141_1_2022,141,2026-04-03 23:48:46,affiliate,mobile,campaign
s_234_1_1179,234,2026-04-04 00:00:40,direct,desktop,campaign
s_90_1_7848,90,2026-04-04 00:10:22,newsletter,desktop,product
s_64_7_2923,64,2026-04-04 00:22:55,affiliate,desktop,home
s_257_16_5197,257,2026-04-04 00:25:40,google,tablet,home
s_214_10_2152,214,2026-04-04 00:41:43,instagram,tablet,campaign
s_220_0_8615,220,2026-04-04 00:58:00,linkedin,tablet,search
s_65_4_1509,65,2026-04-04 01:07:42,google,desktop,campaign
s_152_7_2781,152,2026-04-04 02:08:48,linkedin,tablet,product
s_102_12_3733,102,2026-04-04 02:34:28,newsletter,tablet,campaign
s_48_2_5055,48,2026-04-04 03:12:28,newsletter,desktop,search
s_88_5_7880,88,2026-04-04 03:57:20,instagram,desktop,home
s_181_5_3718,181,2026-04-04 04:03:50,direct,tablet,search
s_145_5_4576,145,2026-04-04 04:57:47,linkedin,tablet,search
s_237_10_9704,237,2026-04-04 05:18:15,direct,tablet,search
s_208_0_9341,208,2026-04-04 05:19:00,affiliate,mobile,search
s_86_5_9388,86,2026-04-04 06:04:18,affiliate,desktop,home
s_241_0_1401,241,2026-04-04 06:07:47,direct,tablet,product
s_274_1_3922,274,2026-04-04 06:10:44,newsletter,desktop,campaign
s_288_1_1069,288,2026-04-04 06:31:33,google,tablet,product
s_40_0_5868,40,2026-04-04 06:40:41,newsletter,mobile,campaign
s_183_2_6833,183,2026-04-04 06:59:25,instagram,desktop,search
s_132_1_1107,132,2026-04-04 07:13:30,newsletter,desktop,product
s_208_4_8591,208,2026-04-04 08:04:17,linkedin,desktop,product
s_258_11_9382,258,2026-04-04 08:52:15,instagram,mobile,product
s_299_5_3949,299,2026-04-04 10:04:13,google,mobile,product
s_120_9_8684,120,2026-04-04 10:05:18,linkedin,mobile,product
s_33_10_1860,33,2026-04-04 10:38:32,newsletter,desktop,campaign
s_89_8_2259,89,2026-04-04 10:51:20,instagram,desktop,product
s_180_0_7861,180,2026-04-04 10:54:30,direct,desktop,search
s_192_14_4599,192,2026-04-04 11:28:10,google,desktop,campaign
s_98_2_3935,98,2026-04-04 11:45:42,direct,desktop,campaign
s_214_7_9124,214,2026-04-04 11:55:55,direct,mobile,product
